id_A,segment_id_A,source_file_A,id_B,segment_id_B,source_file_B,prediction
44731344_SXKPVCFE_XLOLCGQM_0_0,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_0,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_1,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_1,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,0
44731344_SXKPVCFE_XLOLCGQM_0_1,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_1,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,0
44731344_SXKPVCFE_XLOLCGQM_0_1,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_1,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_2,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_2,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,0
44731344_SXKPVCFE_XLOLCGQM_0_2,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_2,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,0
44731344_SXKPVCFE_XLOLCGQM_0_2,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_2,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_3,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_3,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,0
44731344_SXKPVCFE_XLOLCGQM_0_3,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_3,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,0
44731344_SXKPVCFE_XLOLCGQM_0_3,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_3,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_4,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_4,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,0
44731344_SXKPVCFE_XLOLCGQM_0_4,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_4,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,0
44731344_SXKPVCFE_XLOLCGQM_0_4,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_4,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_5,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_5,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,0
44731344_SXKPVCFE_XLOLCGQM_0_5,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_5,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,0
44731344_SXKPVCFE_XLOLCGQM_0_5,44731344_SXKPVCFE_XLOLCGQM_0,FOPZUCAJROVY,44731344_SXKPVCFE_XLOLCGQM_0_5,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_0,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,44731344_SXKPVCFE_XLOLCGQM_0_0,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,0
44731344_SXKPVCFE_XLOLCGQM_0_0,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,44731344_SXKPVCFE_XLOLCGQM_0_0,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_1,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,44731344_SXKPVCFE_XLOLCGQM_0_1,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,0
44731344_SXKPVCFE_XLOLCGQM_0_1,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,44731344_SXKPVCFE_XLOLCGQM_0_1,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_2,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,44731344_SXKPVCFE_XLOLCGQM_0_2,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,0
44731344_SXKPVCFE_XLOLCGQM_0_2,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,44731344_SXKPVCFE_XLOLCGQM_0_2,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_3,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,44731344_SXKPVCFE_XLOLCGQM_0_3,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,0
44731344_SXKPVCFE_XLOLCGQM_0_3,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,44731344_SXKPVCFE_XLOLCGQM_0_3,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_4,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,44731344_SXKPVCFE_XLOLCGQM_0_4,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,0
44731344_SXKPVCFE_XLOLCGQM_0_4,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,44731344_SXKPVCFE_XLOLCGQM_0_4,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_5,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,44731344_SXKPVCFE_XLOLCGQM_0_5,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,0
44731344_SXKPVCFE_XLOLCGQM_0_5,44731344_SXKPVCFE_XLOLCGQM_0,LQQLRKCFNPPJ,44731344_SXKPVCFE_XLOLCGQM_0_5,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_0,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,44731344_SXKPVCFE_XLOLCGQM_0_0,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_1,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,44731344_SXKPVCFE_XLOLCGQM_0_1,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_2,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,44731344_SXKPVCFE_XLOLCGQM_0_2,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_3,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,44731344_SXKPVCFE_XLOLCGQM_0_3,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_4,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,44731344_SXKPVCFE_XLOLCGQM_0_4,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
44731344_SXKPVCFE_XLOLCGQM_0_5,44731344_SXKPVCFE_XLOLCGQM_0,CKMVQHUTCSSS,44731344_SXKPVCFE_XLOLCGQM_0_5,44731344_SXKPVCFE_XLOLCGQM_0,JOCUQRLPFDAQ,0
87821028_RWGIMNJG_DRXGSCTF_0_0,87821028_RWGIMNJG_DRXGSCTF_0,ZRNDTJVDRLTG,87821028_RWGIMNJG_DRXGSCTF_0_0,87821028_RWGIMNJG_DRXGSCTF_0,WTMKGTDPLTJV,0
87821028_RWGIMNJG_DRXGSCTF_0_1,87821028_RWGIMNJG_DRXGSCTF_0,ZRNDTJVDRLTG,87821028_RWGIMNJG_DRXGSCTF_0_1,87821028_RWGIMNJG_DRXGSCTF_0,WTMKGTDPLTJV,0
87821028_RWGIMNJG_DRXGSCTF_0_2,87821028_RWGIMNJG_DRXGSCTF_0,ZRNDTJVDRLTG,87821028_RWGIMNJG_DRXGSCTF_0_2,87821028_RWGIMNJG_DRXGSCTF_0,WTMKGTDPLTJV,0
72908348_LJNFLUMT_SXKPVCFE_0_0,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_0,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_1,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_1,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_2,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_2,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_3,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_3,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,1
72908348_LJNFLUMT_SXKPVCFE_0_4,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_4,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_5,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_5,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_6,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_6,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_7,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_7,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_8,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_8,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,1
72908348_LJNFLUMT_SXKPVCFE_0_9,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_9,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_10,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_10,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_11,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_11,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_12,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_12,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,1
72908348_LJNFLUMT_SXKPVCFE_0_13,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_13,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_14,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_14,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,1
72908348_LJNFLUMT_SXKPVCFE_0_15,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_15,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_16,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_16,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_17,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_17,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_18,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_18,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,1
72908348_LJNFLUMT_SXKPVCFE_0_19,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_19,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_20,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_20,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_21,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_21,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_22,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_22,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_23,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_23,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_24,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_24,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_25,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_25,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_26,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_26,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_27,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_27,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_28,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_28,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_29,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_29,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,1
72908348_LJNFLUMT_SXKPVCFE_0_30,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_30,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
72908348_LJNFLUMT_SXKPVCFE_0_31,72908348_LJNFLUMT_SXKPVCFE_0,HALUZXCPXETW,72908348_LJNFLUMT_SXKPVCFE_0_31,72908348_LJNFLUMT_SXKPVCFE_0,ONLTDHRXPTIR,0
